User_ID,Session_ID,Event,Timestamp,Device,Region,Channel,Product_Category,Revenue,Bounce_Flag
USR01093,SES01093,Checkout,2026-01-25 04:29:33,Mobile,US,Email,Clothing,0.0,Yes
USR01094,SES01094,Browse,2026-01-19 00:51:39,Tablet,India,Organic,Grocery,0.0,No
USR01094,SES01094,Add to Cart,2026-01-19 00:53:39,Desktop,US,Social Media,Electronics,0.0,No
USR01094,SES01094,Checkout,2026-01-19 00:58:39,Mobile,Germany,Social Media,Books,0.0,No
USR01094,SES01094,Purchase,2026-01-19 01:00:39,Mobile,Germany,Organic,Clothing,1855.83,No
USR01095,SES01095,Browse,2026-01-18 03:46:43,Desktop,UK,Paid Ads,Grocery,0.0,No
USR01095,SES01095,Add to Cart,2026-01-18 03:51:43,Mobile,Germany,Organic,Books,0.0,No
USR01095,SES01095,Checkout,2026-01-18 03:53:43,Desktop,India,Organic,Electronics,0.0,No
USR01095,SES01095,Purchase,2026-01-18 03:58:43,Tablet,UK,Social Media,Grocery,489.11,No
USR01096,SES01096,Browse,2026-01-15 22:15:03,Desktop,UK,Paid Ads,Grocery,0.0,No
USR01096,SES01096,Add to Cart,2026-01-15 22:20:03,Tablet,UK,Email,Books,0.0,No
USR01096,SES01096,Checkout,2026-01-15 22:25:03,Desktop,UK,Paid Ads,Grocery,0.0,No
USR01096,SES01096,Purchase,2026-01-15 22:30:03,Desktop,India,Organic,Clothing,1633.69,No
USR01097,SES01097,Browse,2026-01-08 12:58:46,Tablet,Germany,Organic,Grocery,0.0,Yes
USR01097,SES01097,Add to Cart,2026-01-08 13:01:46,Desktop,India,Paid Ads,Grocery,0.0,Yes
USR01098,SES01098,Browse,2026-01-02 22:42:03,Desktop,India,Email,Electronics,0.0,Yes
USR01099,SES01099,Browse,2026-01-03 20:52:49,Tablet,UK,Organic,Electronics,0.0,Yes
USR01099,SES01099,Add to Cart,2026-01-03 20:54:49,Desktop,UK,Email,Clothing,0.0,Yes
USR01099,SES01099,Checkout,2026-01-03 20:58:49,Desktop,US,Organic,Clothing,0.0,Yes
USR01100,SES01100,Browse,2026-01-07 11:50:07,Mobile,India,Email,Clothing,0.0,No
USR01100,SES01100,Add to Cart,2026-01-07 11:55:07,Mobile,India,Organic,Grocery,0.0,No
USR01100,SES01100,Checkout,2026-01-07 11:57:07,Mobile,UK,Email,Grocery,0.0,No
USR01100,SES01100,Purchase,2026-01-07 12:01:07,Desktop,UK,Social Media,Books,502.12,No
USR01101,SES01101,Browse,2026-01-03 05:43:52,Tablet,India,Organic,Grocery,0.0,Yes
USR01101,SES01101,Add to Cart,2026-01-03 05:48:52,Tablet,UK,Email,Grocery,0.0,Yes
USR01102,SES01102,Browse,2026-01-15 19:17:47,Desktop,India,Social Media,Grocery,0.0,Yes
USR01102,SES01102,Add to Cart,2026-01-15 19:21:47,Desktop,India,Paid Ads,Books,0.0,Yes
USR01102,SES01102,Checkout,2026-01-15 19:23:47,Tablet,US,Paid Ads,Clothing,0.0,Yes
USR01103,SES01103,Browse,2026-01-12 22:17:25,Desktop,Germany,Email,Books,0.0,Yes
USR01103,SES01103,Add to Cart,2026-01-12 22:20:25,Tablet,India,Organic,Books,0.0,Yes
USR01104,SES01104,Browse,2026-01-19 12:07:33,Desktop,Germany,Email,Books,0.0,Yes
USR01105,SES01105,Browse,2026-01-22 02:55:24,Tablet,UK,Email,Electronics,0.0,Yes
USR01105,SES01105,Add to Cart,2026-01-22 02:59:24,Desktop,India,Email,Grocery,0.0,Yes
USR01105,SES01105,Checkout,2026-01-22 03:02:24,Desktop,Germany,Organic,Clothing,0.0,Yes
USR01106,SES01106,Browse,2026-01-31 12:48:47,Tablet,UK,Paid Ads,Clothing,0.0,Yes
USR01106,SES01106,Add to Cart,2026-01-31 12:51:47,Tablet,US,Email,Grocery,0.0,Yes
USR01106,SES01106,Checkout,2026-01-31 12:53:47,Tablet,UK,Organic,Grocery,0.0,Yes
USR01107,SES01107,Browse,2026-01-19 07:23:34,Tablet,India,Email,Books,0.0,Yes
USR01107,SES01107,Add to Cart,2026-01-19 07:27:34,Desktop,UK,Social Media,Grocery,0.0,Yes
USR01108,SES01108,Browse,2026-01-31 23:59:25,Tablet,India,Organic,Electronics,0.0,Yes
USR01108,SES01108,Add to Cart,2026-02-01 00:02:25,Tablet,Germany,Organic,Grocery,0.0,Yes
USR01109,SES01109,Browse,2026-01-25 07:56:11,Tablet,India,Organic,Books,0.0,Yes
USR01110,SES01110,Browse,2026-01-31 06:09:19,Tablet,Germany,Social Media,Electronics,0.0,Yes
USR01110,SES01110,Add to Cart,2026-01-31 06:13:19,Mobile,US,Organic,Clothing,0.0,Yes
USR01110,SES01110,Checkout,2026-01-31 06:18:19,Desktop,US,Email,Books,0.0,Yes
USR01111,SES01111,Browse,2026-01-16 11:14:12,Desktop,Germany,Email,Electronics,0.0,Yes
USR01111,SES01111,Add to Cart,2026-01-16 11:17:12,Tablet,UK,Paid Ads,Books,0.0,Yes
USR01112,SES01112,Browse,2026-01-14 17:29:23,Desktop,US,Email,Books,0.0,Yes
USR01113,SES01113,Browse,2026-01-16 06:12:06,Mobile,US,Social Media,Clothing,0.0,Yes
USR01113,SES01113,Add to Cart,2026-01-16 06:15:06,Mobile,India,Email,Electronics,0.0,Yes
USR01114,SES01114,Browse,2026-01-05 11:35:52,Mobile,US,Paid Ads,Electronics,0.0,Yes
USR01114,SES01114,Add to Cart,2026-01-05 11:40:52,Tablet,UK,Organic,Books,0.0,Yes
USR01115,SES01115,Browse,2026-01-20 05:29:54,Tablet,Germany,Social Media,Electronics,0.0,Yes
USR01115,SES01115,Add to Cart,2026-01-20 05:32:54,Desktop,US,Organic,Electronics,0.0,Yes
USR01115,SES01115,Checkout,2026-01-20 05:35:54,Desktop,US,Email,Books,0.0,Yes
USR01116,SES01116,Browse,2026-01-26 19:26:56,Tablet,US,Organic,Clothing,0.0,Yes
USR01117,SES01117,Browse,2026-01-04 13:24:50,Desktop,US,Email,Clothing,0.0,Yes
USR01117,SES01117,Add to Cart,2026-01-04 13:26:50,Desktop,UK,Email,Books,0.0,Yes
USR01117,SES01117,Checkout,2026-01-04 13:29:50,Desktop,UK,Paid Ads,Books,0.0,Yes
USR01118,SES01118,Browse,2026-01-06 00:12:15,Tablet,UK,Organic,Electronics,0.0,Yes
USR01118,SES01118,Add to Cart,2026-01-06 00:17:15,Desktop,Germany,Organic,Books,0.0,Yes
USR01119,SES01119,Browse,2026-01-30 20:30:53,Desktop,Germany,Social Media,Electronics,0.0,Yes
USR01119,SES01119,Add to Cart,2026-01-30 20:32:53,Mobile,US,Email,Clothing,0.0,Yes
USR01120,SES01120,Browse,2026-01-08 16:45:01,Tablet,US,Paid Ads,Clothing,0.0,Yes
USR01120,SES01120,Add to Cart,2026-01-08 16:48:01,Mobile,Germany,Organic,Books,0.0,Yes
USR01121,SES01121,Browse,2026-01-09 01:43:48,Mobile,Germany,Social Media,Clothing,0.0,Yes
USR01121,SES01121,Add to Cart,2026-01-09 01:48:48,Desktop,UK,Social Media,Clothing,0.0,Yes
USR01121,SES01121,Checkout,2026-01-09 01:53:48,Mobile,US,Organic,Grocery,0.0,Yes
USR01122,SES01122,Browse,2026-01-27 16:47:17,Mobile,US,Paid Ads,Electronics,0.0,Yes
USR01122,SES01122,Add to Cart,2026-01-27 16:49:17,Desktop,India,Social Media,Clothing,0.0,Yes
USR01123,SES01123,Browse,2026-01-18 12:27:45,Desktop,India,Email,Grocery,0.0,Yes
USR01123,SES01123,Add to Cart,2026-01-18 12:30:45,Mobile,US,Paid Ads,Grocery,0.0,Yes
USR01124,SES01124,Browse,2026-01-30 08:30:07,Mobile,India,Paid Ads,Electronics,0.0,Yes
USR01125,SES01125,Browse,2026-01-23 03:32:51,Mobile,UK,Paid Ads,Electronics,0.0,Yes
USR01125,SES01125,Add to Cart,2026-01-23 03:37:51,Desktop,India,Email,Books,0.0,Yes
USR01126,SES01126,Browse,2026-01-28 23:18:56,Desktop,Germany,Email,Clothing,0.0,Yes
USR01126,SES01126,Add to Cart,2026-01-28 23:21:56,Mobile,US,Social Media,Books,0.0,Yes
USR01126,SES01126,Checkout,2026-01-28 23:23:56,Desktop,UK,Email,Electronics,0.0,Yes
USR01127,SES01127,Browse,2026-01-11 02:12:55,Desktop,Germany,Social Media,Electronics,0.0,Yes
USR01127,SES01127,Add to Cart,2026-01-11 02:15:55,Tablet,UK,Paid Ads,Books,0.0,Yes
USR01128,SES01128,Browse,2026-01-04 22:22:14,Desktop,Germany,Email,Grocery,0.0,No
USR01128,SES01128,Add to Cart,2026-01-04 22:27:14,Tablet,US,Paid Ads,Grocery,0.0,No
USR01128,SES01128,Checkout,2026-01-04 22:30:14,Tablet,India,Email,Clothing,0.0,No
USR01128,SES01128,Purchase,2026-01-04 22:34:14,Mobile,India,Organic,Clothing,1100.47,No
USR01129,SES01129,Browse,2026-01-29 02:43:00,Mobile,UK,Paid Ads,Books,0.0,Yes
USR01129,SES01129,Add to Cart,2026-01-29 02:47:00,Tablet,Germany,Organic,Books,0.0,Yes
USR01130,SES01130,Browse,2026-01-08 06:06:28,Mobile,UK,Paid Ads,Electronics,0.0,Yes
USR01130,SES01130,Add to Cart,2026-01-08 06:08:28,Mobile,Germany,Organic,Clothing,0.0,Yes
USR01130,SES01130,Checkout,2026-01-08 06:13:28,Tablet,UK,Email,Grocery,0.0,Yes
USR01131,SES01131,Browse,2026-01-16 12:23:44,Mobile,UK,Organic,Clothing,0.0,No
USR01131,SES01131,Add to Cart,2026-01-16 12:27:44,Mobile,UK,Email,Clothing,0.0,No
USR01131,SES01131,Checkout,2026-01-16 12:29:44,Desktop,India,Email,Clothing,0.0,No
USR01131,SES01131,Purchase,2026-01-16 12:34:44,Desktop,US,Organic,Grocery,1034.53,No
USR01132,SES01132,Browse,2026-01-14 08:07:31,Mobile,UK,Organic,Grocery,0.0,Yes
USR01133,SES01133,Browse,2026-01-18 11:23:14,Tablet,Germany,Organic,Electronics,0.0,Yes
USR01134,SES01134,Browse,2026-01-25 05:51:56,Tablet,UK,Paid Ads,Electronics,0.0,Yes
USR01135,SES01135,Browse,2026-01-12 21:47:59,Desktop,Germany,Social Media,Clothing,0.0,Yes
USR01135,SES01135,Add to Cart,2026-01-12 21:50:59,Mobile,US,Social Media,Grocery,0.0,Yes
USR01136,SES01136,Browse,2026-01-12 05:19:26,Tablet,Germany,Paid Ads,Books,0.0,Yes
USR01137,SES01137,Browse,2026-01-30 02:51:48,Desktop,India,Social Media,Books,0.0,Yes
USR01138,SES01138,Browse,2026-01-11 03:18:16,Tablet,India,Paid Ads,Electronics,0.0,Yes
USR01139,SES01139,Browse,2026-01-12 06:09:25,Mobile,US,Email,Books,0.0,Yes
USR01139,SES01139,Add to Cart,2026-01-12 06:12:25,Tablet,UK,Organic,Books,0.0,Yes
USR01140,SES01140,Browse,2026-01-26 07:55:53,Mobile,Germany,Organic,Books,0.0,Yes
USR01140,SES01140,Add to Cart,2026-01-26 07:58:53,Desktop,US,Social Media,Clothing,0.0,Yes
USR01141,SES01141,Browse,2026-01-21 14:31:52,Tablet,Germany,Social Media,Grocery,0.0,Yes
USR01141,SES01141,Add to Cart,2026-01-21 14:36:52,Tablet,UK,Email,Electronics,0.0,Yes
USR01141,SES01141,Checkout,2026-01-21 14:41:52,Mobile,Germany,Email,Electronics,0.0,Yes
USR01142,SES01142,Browse,2026-01-23 11:54:22,Desktop,US,Organic,Electronics,0.0,Yes
USR01142,SES01142,Add to Cart,2026-01-23 11:56:22,Desktop,India,Email,Grocery,0.0,Yes
USR01143,SES01143,Browse,2026-01-12 15:43:21,Tablet,UK,Organic,Electronics,0.0,Yes
USR01143,SES01143,Add to Cart,2026-01-12 15:46:21,Mobile,India,Paid Ads,Clothing,0.0,Yes
USR01143,SES01143,Checkout,2026-01-12 15:49:21,Mobile,US,Email,Electronics,0.0,Yes
USR01144,SES01144,Browse,2026-01-22 21:05:30,Mobile,Germany,Paid Ads,Clothing,0.0,Yes
USR01144,SES01144,Add to Cart,2026-01-22 21:07:30,Mobile,UK,Social Media,Books,0.0,Yes
USR01145,SES01145,Browse,2026-01-07 10:18:26,Tablet,UK,Paid Ads,Clothing,0.0,Yes
USR01146,SES01146,Browse,2026-01-31 03:19:31,Tablet,UK,Paid Ads,Books,0.0,No
USR01146,SES01146,Add to Cart,2026-01-31 03:24:31,Mobile,US,Paid Ads,Books,0.0,No
USR01146,SES01146,Checkout,2026-01-31 03:27:31,Desktop,India,Paid Ads,Books,0.0,No
USR01146,SES01146,Purchase,2026-01-31 03:30:31,Mobile,UK,Social Media,Clothing,418.41,No
USR01147,SES01147,Browse,2026-01-04 10:40:14,Desktop,Germany,Paid Ads,Books,0.0,Yes
USR01147,SES01147,Add to Cart,2026-01-04 10:43:14,Tablet,US,Organic,Electronics,0.0,Yes
USR01147,SES01147,Checkout,2026-01-04 10:45:14,Mobile,Germany,Organic,Electronics,0.0,Yes
USR01148,SES01148,Browse,2026-02-01 05:21:02,Mobile,Germany,Paid Ads,Books,0.0,Yes
USR01148,SES01148,Add to Cart,2026-02-01 05:26:02,Tablet,UK,Paid Ads,Books,0.0,Yes
USR01149,SES01149,Browse,2026-01-12 14:14:16,Desktop,India,Email,Books,0.0,Yes
USR01150,SES01150,Browse,2026-01-17 23:02:09,Mobile,UK,Email,Clothing,0.0,Yes
USR01150,SES01150,Add to Cart,2026-01-17 23:04:09,Mobile,India,Email,Books,0.0,Yes
USR01151,SES01151,Browse,2026-02-01 07:47:25,Mobile,Germany,Email,Books,0.0,Yes
USR01151,SES01151,Add to Cart,2026-02-01 07:50:25,Mobile,US,Paid Ads,Electronics,0.0,Yes
USR01152,SES01152,Browse,2026-01-20 15:48:22,Tablet,India,Paid Ads,Grocery,0.0,Yes
USR01152,SES01152,Add to Cart,2026-01-20 15:52:22,Desktop,US,Social Media,Electronics,0.0,Yes
USR01153,SES01153,Browse,2026-01-15 14:52:47,Desktop,Germany,Paid Ads,Clothing,0.0,Yes
USR01154,SES01154,Browse,2026-01-07 16:59:45,Desktop,India,Paid Ads,Books,0.0,Yes
USR01154,SES01154,Add to Cart,2026-01-07 17:03:45,Mobile,Germany,Paid Ads,Grocery,0.0,Yes
USR01155,SES01155,Browse,2026-01-02 22:13:07,Desktop,India,Email,Books,0.0,Yes
USR01155,SES01155,Add to Cart,2026-01-02 22:16:07,Desktop,India,Social Media,Electronics,0.0,Yes
USR01156,SES01156,Browse,2026-01-22 05:15:44,Desktop,Germany,Email,Grocery,0.0,Yes
USR01156,SES01156,Add to Cart,2026-01-22 05:17:44,Mobile,Germany,Paid Ads,Books,0.0,Yes
USR01157,SES01157,Browse,2026-01-05 14:28:26,Desktop,US,Paid Ads,Clothing,0.0,Yes
USR01157,SES01157,Add to Cart,2026-01-05 14:31:26,Mobile,UK,Social Media,Electronics,0.0,Yes
USR01157,SES01157,Checkout,2026-01-05 14:33:26,Tablet,Germany,Email,Books,0.0,Yes
USR01158,SES01158,Browse,2026-01-05 21:52:58,Tablet,India,Organic,Electronics,0.0,Yes
USR01159,SES01159,Browse,2026-01-13 11:26:03,Tablet,Germany,Social Media,Electronics,0.0,Yes
USR01160,SES01160,Browse,2026-01-11 18:15:03,Mobile,Germany,Social Media,Books,0.0,Yes
USR01160,SES01160,Add to Cart,2026-01-11 18:18:03,Tablet,US,Paid Ads,Grocery,0.0,Yes
USR01161,SES01161,Browse,2026-01-31 06:08:43,Mobile,India,Social Media,Clothing,0.0,Yes
USR01162,SES01162,Browse,2026-01-14 11:28:46,Tablet,India,Email,Electronics,0.0,Yes
USR01162,SES01162,Add to Cart,2026-01-14 11:31:46,Desktop,US,Paid Ads,Grocery,0.0,Yes
USR01162,SES01162,Checkout,2026-01-14 11:36:46,Mobile,US,Paid Ads,Clothing,0.0,Yes
USR01163,SES01163,Browse,2026-01-18 19:44:40,Tablet,Germany,Organic,Books,0.0,Yes
USR01163,SES01163,Add to Cart,2026-01-18 19:46:40,Mobile,Germany,Paid Ads,Electronics,0.0,Yes
USR01163,SES01163,Checkout,2026-01-18 19:50:40,Desktop,India,Paid Ads,Books,0.0,Yes
USR01164,SES01164,Browse,2026-01-25 02:16:59,Tablet,UK,Organic,Books,0.0,Yes
USR01164,SES01164,Add to Cart,2026-01-25 02:18:59,Tablet,Germany,Paid Ads,Grocery,0.0,Yes
USR01165,SES01165,Browse,2026-01-05 21:06:35,Mobile,UK,Organic,Clothing,0.0,Yes
USR01165,SES01165,Add to Cart,2026-01-05 21:11:35,Desktop,Germany,Social Media,Grocery,0.0,Yes
USR01165,SES01165,Checkout,2026-01-05 21:16:35,Tablet,Germany,Paid Ads,Clothing,0.0,Yes
USR01166,SES01166,Browse,2026-02-01 08:29:27,Tablet,India,Organic,Clothing,0.0,Yes
USR01166,SES01166,Add to Cart,2026-02-01 08:33:27,Tablet,India,Email,Grocery,0.0,Yes
USR01167,SES01167,Browse,2026-01-15 01:51:19,Desktop,US,Email,Grocery,0.0,Yes
USR01167,SES01167,Add to Cart,2026-01-15 01:56:19,Tablet,UK,Organic,Books,0.0,Yes
USR01167,SES01167,Checkout,2026-01-15 02:01:19,Tablet,US,Organic,Grocery,0.0,Yes
USR01168,SES01168,Browse,2026-01-05 00:38:23,Tablet,UK,Organic,Books,0.0,Yes
USR01169,SES01169,Browse,2026-01-26 20:57:50,Mobile,India,Paid Ads,Books,0.0,No
USR01169,SES01169,Add to Cart,2026-01-26 20:59:50,Desktop,India,Paid Ads,Grocery,0.0,No
USR01169,SES01169,Checkout,2026-01-26 21:04:50,Desktop,India,Organic,Books,0.0,No
USR01169,SES01169,Purchase,2026-01-26 21:09:50,Desktop,Germany,Social Media,Clothing,1973.13,No
USR01170,SES01170,Browse,2026-01-24 03:56:23,Mobile,UK,Email,Electronics,0.0,Yes
USR01171,SES01171,Browse,2026-01-17 00:39:08,Mobile,Germany,Paid Ads,Books,0.0,Yes
USR01171,SES01171,Add to Cart,2026-01-17 00:41:08,Desktop,UK,Email,Electronics,0.0,Yes
USR01171,SES01171,Checkout,2026-01-17 00:46:08,Mobile,India,Paid Ads,Grocery,0.0,Yes
USR01172,SES01172,Browse,2026-01-16 23:07:38,Desktop,US,Social Media,Grocery,0.0,Yes
USR01173,SES01173,Browse,2026-01-12 10:58:07,Tablet,US,Paid Ads,Grocery,0.0,Yes
USR01173,SES01173,Add to Cart,2026-01-12 11:00:07,Desktop,India,Social Media,Books,0.0,Yes
USR01174,SES01174,Browse,2026-01-29 13:37:22,Mobile,UK,Organic,Grocery,0.0,Yes
USR01174,SES01174,Add to Cart,2026-01-29 13:40:22,Desktop,Germany,Paid Ads,Books,0.0,Yes
USR01174,SES01174,Checkout,2026-01-29 13:45:22,Mobile,India,Organic,Clothing,0.0,Yes
USR01175,SES01175,Browse,2026-01-14 04:29:59,Tablet,India,Social Media,Books,0.0,Yes
USR01176,SES01176,Browse,2026-01-05 23:20:38,Desktop,UK,Paid Ads,Books,0.0,Yes
USR01176,SES01176,Add to Cart,2026-01-05 23:23:38,Mobile,US,Email,Electronics,0.0,Yes
USR01176,SES01176,Checkout,2026-01-05 23:27:38,Tablet,UK,Email,Grocery,0.0,Yes
USR01177,SES01177,Browse,2026-01-23 05:41:59,Mobile,India,Paid Ads,Clothing,0.0,Yes
USR01177,SES01177,Add to Cart,2026-01-23 05:45:59,Tablet,India,Social Media,Grocery,0.0,Yes
USR01178,SES01178,Browse,2026-01-21 15:43:08,Desktop,UK,Social Media,Grocery,0.0,Yes
USR01178,SES01178,Add to Cart,2026-01-21 15:46:08,Mobile,US,Email,Books,0.0,Yes
USR01179,SES01179,Browse,2026-01-16 04:34:18,Tablet,UK,Paid Ads,Electronics,0.0,Yes
USR01179,SES01179,Add to Cart,2026-01-16 04:37:18,Tablet,UK,Paid Ads,Clothing,0.0,Yes
USR01179,SES01179,Checkout,2026-01-16 04:39:18,Desktop,UK,Social Media,Electronics,0.0,Yes
USR01180,SES01180,Browse,2026-01-15 06:52:56,Tablet,US,Email,Electronics,0.0,Yes
USR01181,SES01181,Browse,2026-01-31 03:08:52,Desktop,India,Paid Ads,Electronics,0.0,Yes
USR01181,SES01181,Add to Cart,2026-01-31 03:10:52,Mobile,UK,Email,Books,0.0,Yes
USR01182,SES01182,Browse,2026-01-09 15:09:21,Tablet,UK,Social Media,Grocery,0.0,Yes
USR01182,SES01182,Add to Cart,2026-01-09 15:14:21,Tablet,India,Organic,Books,0.0,Yes
USR01183,SES01183,Browse,2026-01-31 06:05:48,Mobile,India,Social Media,Electronics,0.0,Yes
USR01184,SES01184,Browse,2026-01-31 13:21:57,Desktop,UK,Email,Clothing,0.0,Yes
USR01184,SES01184,Add to Cart,2026-01-31 13:25:57,Desktop,US,Organic,Electronics,0.0,Yes
USR01185,SES01185,Browse,2026-01-31 04:36:39,Desktop,UK,Paid Ads,Grocery,0.0,Yes
USR01186,SES01186,Browse,2026-01-27 13:51:10,Mobile,India,Email,Books,0.0,Yes
USR01186,SES01186,Add to Cart,2026-01-27 13:56:10,Desktop,India,Organic,Books,0.0,Yes
USR01187,SES01187,Browse,2026-01-11 07:32:10,Mobile,India,Email,Electronics,0.0,No
USR01187,SES01187,Add to Cart,2026-01-11 07:37:10,Tablet,Germany,Email,Electronics,0.0,No
USR01187,SES01187,Checkout,2026-01-11 07:42:10,Desktop,Germany,Social Media,Clothing,0.0,No
USR01187,SES01187,Purchase,2026-01-11 07:46:10,Tablet,US,Social Media,Grocery,1305.23,No
USR01188,SES01188,Browse,2026-01-28 14:27:14,Tablet,UK,Email,Books,0.0,Yes
USR01188,SES01188,Add to Cart,2026-01-28 14:32:14,Mobile,UK,Social Media,Clothing,0.0,Yes
USR01188,SES01188,Checkout,2026-01-28 14:35:14,Tablet,US,Email,Grocery,0.0,Yes
USR01189,SES01189,Browse,2026-01-20 05:01:16,Mobile,US,Social Media,Clothing,0.0,Yes
USR01190,SES01190,Browse,2026-01-23 12:04:10,Tablet,India,Paid Ads,Books,0.0,Yes
USR01190,SES01190,Add to Cart,2026-01-23 12:07:10,Desktop,UK,Organic,Clothing,0.0,Yes
USR01190,SES01190,Checkout,2026-01-23 12:12:10,Tablet,Germany,Email,Grocery,0.0,Yes
USR01191,SES01191,Browse,2026-01-31 11:30:53,Mobile,UK,Organic,Books,0.0,Yes
USR01191,SES01191,Add to Cart,2026-01-31 11:33:53,Mobile,India,Organic,Grocery,0.0,Yes
USR01191,SES01191,Checkout,2026-01-31 11:37:53,Tablet,India,Social Media,Clothing,0.0,Yes
USR01192,SES01192,Browse,2026-01-10 18:54:10,Mobile,UK,Organic,Electronics,0.0,Yes
USR01192,SES01192,Add to Cart,2026-01-10 18:59:10,Mobile,UK,Email,Electronics,0.0,Yes
USR01192,SES01192,Checkout,2026-01-10 19:01:10,Mobile,UK,Paid Ads,Clothing,0.0,Yes
USR01193,SES01193,Browse,2026-01-14 16:26:38,Tablet,US,Paid Ads,Clothing,0.0,Yes
USR01193,SES01193,Add to Cart,2026-01-14 16:30:38,Desktop,US,Social Media,Grocery,0.0,Yes
USR01193,SES01193,Checkout,2026-01-14 16:34:38,Desktop,India,Social Media,Electronics,0.0,Yes
USR01194,SES01194,Browse,2026-01-11 06:25:07,Tablet,India,Organic,Grocery,0.0,Yes
USR01194,SES01194,Add to Cart,2026-01-11 06:27:07,Tablet,India,Paid Ads,Clothing,0.0,Yes
USR01194,SES01194,Checkout,2026-01-11 06:30:07,Desktop,US,Social Media,Clothing,0.0,Yes
USR01195,SES01195,Browse,2026-01-06 18:53:13,Desktop,US,Organic,Grocery,0.0,Yes
USR01196,SES01196,Browse,2026-01-31 16:43:13,Tablet,Germany,Email,Grocery,0.0,Yes
USR01196,SES01196,Add to Cart,2026-01-31 16:47:13,Tablet,UK,Paid Ads,Books,0.0,Yes
USR01197,SES01197,Browse,2026-01-04 16:03:49,Mobile,US,Social Media,Grocery,0.0,Yes
USR01197,SES01197,Add to Cart,2026-01-04 16:07:49,Tablet,India,Email,Books,0.0,Yes
USR01198,SES01198,Browse,2026-01-20 00:26:00,Mobile,US,Organic,Clothing,0.0,Yes
USR01199,SES01199,Browse,2026-01-02 21:32:59,Mobile,Germany,Social Media,Electronics,0.0,Yes
USR01200,SES01200,Browse,2026-01-30 14:14:44,Desktop,Germany,Paid Ads,Books,0.0,No
USR01200,SES01200,Add to Cart,2026-01-30 14:17:44,Tablet,India,Paid Ads,Grocery,0.0,No
USR01200,SES01200,Checkout,2026-01-30 14:20:44,Desktop,US,Social Media,Clothing,0.0,No
USR01200,SES01200,Purchase,2026-01-30 14:24:44,Mobile,US,Organic,Electronics,1652.6,No
USR01201,SES01201,Browse,2026-01-17 22:47:40,Mobile,Germany,Email,Grocery,0.0,Yes
USR01201,SES01201,Add to Cart,2026-01-17 22:52:40,Tablet,India,Email,Grocery,0.0,Yes
USR01202,SES01202,Browse,2026-01-11 05:53:54,Desktop,UK,Paid Ads,Clothing,0.0,No
USR01202,SES01202,Add to Cart,2026-01-11 05:55:54,Mobile,UK,Organic,Grocery,0.0,No
USR01202,SES01202,Checkout,2026-01-11 05:58:54,Mobile,US,Social Media,Clothing,0.0,No
USR01202,SES01202,Purchase,2026-01-11 06:02:54,Mobile,Germany,Paid Ads,Clothing,1387.95,No
USR01203,SES01203,Browse,2026-01-29 10:40:35,Tablet,India,Social Media,Grocery,0.0,Yes
USR01203,SES01203,Add to Cart,2026-01-29 10:43:35,Mobile,Germany,Paid Ads,Books,0.0,Yes
USR01203,SES01203,Checkout,2026-01-29 10:47:35,Tablet,UK,Organic,Books,0.0,Yes
USR01204,SES01204,Browse,2026-01-16 22:05:02,Tablet,US,Organic,Books,0.0,No
USR01204,SES01204,Add to Cart,2026-01-16 22:10:02,Tablet,US,Organic,Grocery,0.0,No
USR01204,SES01204,Checkout,2026-01-16 22:15:02,Tablet,UK,Social Media,Grocery,0.0,No
USR01204,SES01204,Purchase,2026-01-16 22:20:02,Tablet,UK,Organic,Clothing,1972.25,No
USR01205,SES01205,Browse,2026-01-28 02:04:28,Mobile,India,Paid Ads,Books,0.0,Yes
USR01205,SES01205,Add to Cart,2026-01-28 02:09:28,Desktop,US,Social Media,Grocery,0.0,Yes
USR01206,SES01206,Browse,2026-01-06 10:33:21,Desktop,US,Social Media,Electronics,0.0,Yes
USR01206,SES01206,Add to Cart,2026-01-06 10:36:21,Desktop,UK,Social Media,Electronics,0.0,Yes
USR01207,SES01207,Browse,2026-01-21 15:08:47,Mobile,India,Organic,Books,0.0,Yes
USR01208,SES01208,Browse,2026-01-19 22:26:10,Desktop,UK,Email,Books,0.0,Yes
USR01208,SES01208,Add to Cart,2026-01-19 22:31:10,Desktop,Germany,Paid Ads,Clothing,0.0,Yes
USR01209,SES01209,Browse,2026-01-16 15:49:26,Mobile,India,Social Media,Electronics,0.0,Yes
USR01209,SES01209,Add to Cart,2026-01-16 15:53:26,Mobile,Germany,Organic,Clothing,0.0,Yes
USR01209,SES01209,Checkout,2026-01-16 15:58:26,Mobile,India,Email,Electronics,0.0,Yes
USR01210,SES01210,Browse,2026-01-15 09:13:29,Desktop,India,Paid Ads,Clothing,0.0,Yes
USR01210,SES01210,Add to Cart,2026-01-15 09:16:29,Desktop,UK,Organic,Clothing,0.0,Yes
USR01210,SES01210,Checkout,2026-01-15 09:19:29,Tablet,Germany,Social Media,Clothing,0.0,Yes
USR01211,SES01211,Browse,2026-01-20 18:33:36,Tablet,UK,Organic,Grocery,0.0,Yes
USR01212,SES01212,Browse,2026-01-27 21:56:21,Tablet,Germany,Paid Ads,Clothing,0.0,No
USR01212,SES01212,Add to Cart,2026-01-27 22:00:21,Desktop,Germany,Organic,Books,0.0,No
USR01212,SES01212,Checkout,2026-01-27 22:04:21,Mobile,India,Email,Clothing,0.0,No
